id;id_doi;category;discipline;count;
5693;715;Economics, Econometrics and Finance;19;5693;
5694;716;Business, Management and Accounting;60;5694;
5695;716;Economics, Econometrics and Finance;4;5695;
5696;716;Unspecified;19;5696;
5697;716;Nursing and Health Professions;1;5697;
5698;716;Engineering;1;5698;
5699;716;Design;1;5699;
5700;716;Computer Science;1;5700;
5701;716;Arts and Humanities;2;5701;
5702;716;Social Sciences;8;5702;
5703;716;Psychology;11;5703;
5704;717;Business, Management and Accounting;98;5704;
5705;717;Economics, Econometrics and Finance;3;5705;
5706;717;Unspecified;13;5706;
5707;717;Philosophy;1;5707;
5708;717;Nursing and Health Professions;3;5708;
5709;717;Engineering;1;5709;
5710;717;Computer Science;3;5710;
5711;717;Arts and Humanities;3;5711;
5712;717;Social Sciences;24;5712;
5713;717;Psychology;24;5713;
5714;718;Business, Management and Accounting;97;5714;
5715;718;Psychology;5;5715;
5716;718;Computer Science;1;5716;
5717;718;Unspecified;17;5717;
5718;718;Engineering;2;5718;
5719;718;Medicine and Dentistry;1;5719;
5720;718;Biochemistry, Genetics and Molecular Biology;1;5720;
5721;718;Arts and Humanities;2;5721;
5722;718;Neuroscience;2;5722;
5723;718;Agricultural and Biological Sciences;1;5723;
5724;718;Nursing and Health Professions;3;5724;
5725;718;Social Sciences;25;5725;
5726;718;Economics, Econometrics and Finance;3;5726;
5727;719;Business, Management and Accounting;116;5727;
5728;719;Economics, Econometrics and Finance;2;5728;
5729;719;Unspecified;7;5729;
5731;719;Arts and Humanities;1;5731;
5732;719;Earth and Planetary Sciences;1;5732;
5733;719;Social Sciences;6;5733;
5734;719;Psychology;6;5734;
5735;720;Business, Management and Accounting;124;5735;
5736;720;Economics, Econometrics and Finance;11;5736;
5737;720;Unspecified;14;5737;
5738;720;Engineering;2;5738;
5739;720;Arts and Humanities;3;5739;
5740;720;Earth and Planetary Sciences;1;5740;
5741;720;Social Sciences;11;5741;
5742;720;Psychology;7;5742;
5743;721;Business, Management and Accounting;237;5743;
5744;721;Linguistics;2;5744;
5745;721;Nursing and Health Professions;2;5745;
5746;721;Psychology;54;5746;
5747;721;Decision Sciences;3;5747;
5748;721;Computer Science;4;5748;
5749;721;Unspecified;46;5749;
5750;721;Engineering;4;5750;
5751;721;Medicine and Dentistry;3;5751;
5752;721;Arts and Humanities;5;5752;
5753;721;Energy;1;5753;
5754;721;Chemistry;1;5754;
5755;721;Social Sciences;34;5755;
5756;721;Economics, Econometrics and Finance;6;5756;
5757;722;Business, Management and Accounting;167;5757;
5758;722;Materials Science;1;5758;
5759;722;Physics and Astronomy;2;5759;
5760;722;Psychology;16;5760;
5761;722;Sports and Recreations;1;5761;
5762;722;Environmental Science;1;5762;
5763;722;Computer Science;3;5763;
5764;722;Unspecified;28;5764;
5765;722;Linguistics;2;5765;
5766;722;Engineering;2;5766;
5767;722;Biochemistry, Genetics and Molecular Biology;1;5767;
5768;722;Arts and Humanities;8;5768;
5769;722;Philosophy;1;5769;
5770;722;Earth and Planetary Sciences;1;5770;
5771;722;Social Sciences;44;5771;
5772;722;Economics, Econometrics and Finance;8;5772;
5773;723;Business, Management and Accounting;41;5773;
5774;723;Psychology;12;5774;
5775;723;Computer Science;4;5775;
5776;723;Unspecified;9;5776;
5777;723;Engineering;4;5777;
5778;723;Medicine and Dentistry;4;5778;
5779;723;Design;2;5779;
5780;723;Arts and Humanities;1;5780;
5781;723;Agricultural and Biological Sciences;1;5781;
5782;723;Nursing and Health Professions;5;5782;
5783;723;Earth and Planetary Sciences;1;5783;
5784;723;Social Sciences;6;5784;
5785;723;Economics, Econometrics and Finance;4;5785;
5786;724;Business, Management and Accounting;158;5786;
5787;724;Psychology;72;5787;
5788;724;Immunology and Microbiology;1;5788;
5789;724;Philosophy;1;5789;
5790;724;Computer Science;3;5790;
5791;724;Unspecified;19;5791;
5792;724;Medicine and Dentistry;1;5792;
5793;724;Arts and Humanities;2;5793;
5794;724;Neuroscience;2;5794;
5795;724;Mathematics;1;5795;
5796;724;Earth and Planetary Sciences;1;5796;
5797;724;Social Sciences;24;5797;
5798;724;Economics, Econometrics and Finance;8;5798;
5799;725;Business, Management and Accounting;104;5799;
5800;725;Economics, Econometrics and Finance;15;5800;
5801;725;Unspecified;15;5801;
5802;725;Medicine and Dentistry;1;5802;
5803;725;Computer Science;1;5803;
5804;725;Arts and Humanities;1;5804;
5805;725;Social Sciences;15;5805;
5806;725;Psychology;2;5806;
5807;726;Business, Management and Accounting;152;5807;
5808;726;Linguistics;3;5808;
5809;726;Physics and Astronomy;1;5809;
5810;726;Psychology;27;5810;
5811;726;Decision Sciences;1;5811;
5812;726;Philosophy;1;5812;
5813;726;Nursing and Health Professions;1;5813;
5814;726;Unspecified;18;5814;
5815;726;Medicine and Dentistry;2;5815;
5816;726;Biochemistry, Genetics and Molecular Biology;1;5816;
5817;726;Arts and Humanities;6;5817;
5818;726;Agricultural and Biological Sciences;1;5818;
5819;726;Earth and Planetary Sciences;1;5819;
5820;726;Social Sciences;24;5820;
5821;726;Economics, Econometrics and Finance;14;5821;
5822;727;Business, Management and Accounting;157;5822;
5823;727;Economics, Econometrics and Finance;9;5823;
5824;727;Unspecified;24;5824;
5825;727;Engineering;5;5825;
5826;727;Medicine and Dentistry;1;5826;
5827;727;Computer Science;6;5827;
5828;727;Arts and Humanities;1;5828;
5829;727;Agricultural and Biological Sciences;1;5829;
5830;727;Social Sciences;15;5830;
5831;727;Psychology;4;5831;
5832;728;Business, Management and Accounting;136;5832;
5833;728;Psychology;6;5833;
5834;728;Environmental Science;3;5834;
5835;728;Philosophy;4;5835;
5836;728;Computer Science;2;5836;
5837;728;Unspecified;19;5837;
5838;728;Medicine and Dentistry;1;5838;
5839;728;Biochemistry, Genetics and Molecular Biology;1;5839;
5840;728;Arts and Humanities;3;5840;
5841;728;Agricultural and Biological Sciences;1;5841;
5842;728;Earth and Planetary Sciences;1;5842;
5843;728;Social Sciences;34;5843;
5844;728;Economics, Econometrics and Finance;8;5844;
5845;729;Business, Management and Accounting;14;5845;
5846;729;Economics, Econometrics and Finance;1;5846;
5847;729;Unspecified;6;5847;
5848;729;Engineering;1;5848;
5849;729;Agricultural and Biological Sciences;1;5849;
5850;729;Social Sciences;3;5850;
5851;729;Psychology;5;5851;
5852;730;Business, Management and Accounting;90;5852;
5853;730;Economics, Econometrics and Finance;7;5853;
5854;730;Environmental Science;1;5854;
5855;730;Unspecified;20;5855;
5856;730;Engineering;1;5856;
5857;730;Medicine and Dentistry;1;5857;
5858;730;Computer Science;1;5858;
5859;730;Arts and Humanities;2;5859;
5860;730;Social Sciences;10;5860;
5861;730;Psychology;6;5861;
5862;731;Business, Management and Accounting;79;5862;
5863;731;Economics, Econometrics and Finance;9;5863;
5864;731;Environmental Science;1;5864;
5865;731;Philosophy;1;5865;
5866;731;Nursing and Health Professions;1;5866;
5867;731;Unspecified;13;5867;
5868;731;Medicine and Dentistry;2;5868;
5869;731;Computer Science;2;5869;
5870;731;Arts and Humanities;1;5870;
5871;731;Agricultural and Biological Sciences;2;5871;
5872;731;Social Sciences;20;5872;
5873;731;Psychology;24;5873;
5874;732;Business, Management and Accounting;208;5874;
5875;732;Linguistics;1;5875;
5876;732;Psychology;89;5876;
5877;732;Sports and Recreations;1;5877;
5878;732;Decision Sciences;1;5878;
5879;732;Environmental Science;1;5879;
5880;732;Computer Science;5;5880;
5881;732;Unspecified;27;5881;
5882;732;Engineering;3;5882;
5883;732;Biochemistry, Genetics and Molecular Biology;1;5883;
5884;732;Arts and Humanities;4;5884;
5885;732;Neuroscience;1;5885;
5886;732;Mathematics;1;5886;
5887;732;Agricultural and Biological Sciences;3;5887;
5888;732;Chemistry;1;5888;
5889;732;Social Sciences;63;5889;
5890;732;Economics, Econometrics and Finance;6;5890;
5891;733;Business, Management and Accounting;4;5891;
5892;733;Social Sciences;1;5892;
5893;733;Unspecified;1;5893;
5894;733;Psychology;1;5894;
5895;734;Business, Management and Accounting;278;5895;
5896;734;Linguistics;1;5896;
5897;734;Physics and Astronomy;1;5897;
5898;734;Psychology;12;5898;
5899;734;Decision Sciences;1;5899;
5900;734;Computer Science;5;5900;
5901;734;Unspecified;30;5901;
5902;734;Engineering;2;5902;
5903;734;Medicine and Dentistry;1;5903;
5904;734;Biochemistry, Genetics and Molecular Biology;1;5904;
5905;734;Arts and Humanities;2;5905;
5906;734;Energy;1;5906;
5907;734;Agricultural and Biological Sciences;1;5907;
5908;734;Chemistry;1;5908;
5909;734;Social Sciences;25;5909;
5910;734;Economics, Econometrics and Finance;25;5910;
5911;735;Business, Management and Accounting;294;5911;
5912;735;Psychology;8;5912;
5913;735;Sports and Recreations;1;5913;
5914;735;Decision Sciences;2;5914;
5915;735;Unspecified;42;5915;
5916;735;Engineering;2;5916;
5917;735;Computer Science;3;5917;
5918;735;Arts and Humanities;3;5918;
5919;735;Chemistry;1;5919;
5920;735;Social Sciences;24;5920;
5921;735;Economics, Econometrics and Finance;37;5921;
5922;736;Business, Management and Accounting;122;5922;
5923;736;Linguistics;1;5923;
5924;736;Economics, Econometrics and Finance;5;5924;
5925;736;Environmental Science;2;5925;
5926;736;Philosophy;1;5926;
5927;736;Unspecified;13;5927;
5928;736;Medicine and Dentistry;1;5928;
5929;736;Chemical Engineering;1;5929;
5930;736;Agricultural and Biological Sciences;1;5930;
5931;736;Social Sciences;19;5931;
5932;736;Psychology;17;5932;
5933;737;Business, Management and Accounting;2;5933;
5934;737;Social Sciences;4;5934;
5935;737;Psychology;3;5935;
5936;738;Business, Management and Accounting;476;5936;
5937;738;Physics and Astronomy;2;5937;
5938;738;Psychology;174;5938;
5939;738;Environmental Science;2;5939;
5940;738;Decision Sciences;2;5940;
5941;738;Philosophy;1;5941;
5942;738;Computer Science;27;5942;
5943;738;Unspecified;58;5943;
5944;738;Engineering;17;5944;
5945;738;Medicine and Dentistry;3;5945;
5946;738;Design;9;5946;
5947;738;Arts and Humanities;11;5947;
5948;738;Agricultural and Biological Sciences;7;5948;
5949;738;Nursing and Health Professions;1;5949;
5950;738;Earth and Planetary Sciences;1;5950;
5951;738;Social Sciences;89;5951;
5952;738;Economics, Econometrics and Finance;22;5952;
5953;739;Business, Management and Accounting;113;5953;
5954;739;Materials Science;1;5954;
5955;739;Energy;1;5955;
5956;739;Psychology;11;5956;
5957;739;Environmental Science;1;5957;
5958;739;Decision Sciences;1;5958;
5959;739;Computer Science;41;5959;
5960;739;Unspecified;32;5960;
5961;739;Engineering;10;5961;
5962;739;Medicine and Dentistry;3;5962;
5963;739;Design;1;5963;
5964;739;Arts and Humanities;1;5964;
5965;739;Mathematics;1;5965;
5966;739;Earth and Planetary Sciences;1;5966;
5967;739;Social Sciences;20;5967;
5968;739;Economics, Econometrics and Finance;7;5968;
5969;740;Business, Management and Accounting;63;5969;
5970;740;Economics, Econometrics and Finance;6;5970;
5971;740;Chemical Engineering;1;5971;
5972;740;Environmental Science;1;5972;
5973;740;Unspecified;17;5973;
5974;740;Engineering;3;5974;
5975;740;Computer Science;3;5975;
5976;740;Arts and Humanities;2;5976;
5977;740;Agricultural and Biological Sciences;1;5977;
5978;740;Social Sciences;6;5978;
5979;740;Psychology;2;5979;
5980;741;Business, Management and Accounting;266;5980;
5981;741;Psychology;90;5981;
5982;741;Decision Sciences;1;5982;
5983;741;Unspecified;27;5983;
5984;741;Engineering;1;5984;
5985;741;Medicine and Dentistry;4;5985;
5986;741;Computer Science;6;5986;
5987;741;Arts and Humanities;4;5987;
5988;741;Mathematics;2;5988;
5989;741;Agricultural and Biological Sciences;2;5989;
5990;741;Social Sciences;47;5990;
5991;741;Economics, Econometrics and Finance;14;5991;
5992;742;Business, Management and Accounting;281;5992;
5993;742;Philosophy;1;5993;
5994;742;Psychology;71;5994;
5995;742;Sports and Recreations;3;5995;
5996;742;Decision Sciences;1;5996;
5997;742;Environmental Science;1;5997;
5998;742;Computer Science;8;5998;
5999;742;Unspecified;25;5999;
6000;742;Engineering;4;6000;
6001;742;Medicine and Dentistry;1;6001;
6002;742;Arts and Humanities;5;6002;
6003;742;Social Sciences;50;6003;
6004;742;Economics, Econometrics and Finance;16;6004;
6005;743;Business, Management and Accounting;216;6005;
6006;743;Materials Science;1;6006;
6007;743;Psychology;9;6007;
6008;743;Environmental Science;8;6008;
6009;743;Decision Sciences;3;6009;
6010;743;Philosophy;2;6010;
6011;743;Computer Science;9;6011;
6012;743;Unspecified;29;6012;
6013;743;Engineering;4;6013;
6014;743;Design;3;6014;
6015;743;Arts and Humanities;1;6015;
6016;743;Mathematics;1;6016;
6017;743;Agricultural and Biological Sciences;3;6017;
6018;743;Nursing and Health Professions;2;6018;
6019;743;Social Sciences;44;6019;
6020;743;Economics, Econometrics and Finance;10;6020;
6021;744;Business, Management and Accounting;115;6021;
6022;744;Materials Science;1;6022;
6023;744;Economics, Econometrics and Finance;6;6023;
6024;744;Unspecified;26;6024;
6025;744;Engineering;2;6025;
6026;744;Computer Science;2;6026;
6027;744;Arts and Humanities;1;6027;
6028;744;Chemistry;1;6028;
6029;744;Social Sciences;10;6029;
6030;744;Psychology;12;6030;
6031;745;Business, Management and Accounting;6;6031;
6032;745;Unspecified;2;6032;
6033;745;Social Sciences;1;6033;
6034;745;Nursing and Health Professions;1;6034;
6035;745;Psychology;2;6035;
6036;746;Business, Management and Accounting;103;6036;
6037;746;Economics, Econometrics and Finance;8;6037;
6038;746;Unspecified;15;6038;
6039;746;Engineering;1;6039;
6040;746;Social Sciences;12;6040;
6041;746;Psychology;5;6041;
6042;747;Business, Management and Accounting;6;6042;
6043;747;Social Sciences;1;6043;
6044;747;Unspecified;1;6044;
6045;747;Psychology;1;6045;
6046;748;Business, Management and Accounting;7;6046;
6047;748;Psychology;1;6047;
6048;748;Unspecified;1;6048;
6049;748;Arts and Humanities;1;6049;
6050;748;Agricultural and Biological Sciences;1;6050;
6051;748;Social Sciences;2;6051;
6052;749;Business, Management and Accounting;191;6052;
6053;749;Psychology;85;6053;
6054;749;Computer Science;2;6054;
6055;749;Unspecified;21;6055;
6056;749;Engineering;2;6056;
6057;749;Medicine and Dentistry;1;6057;
6058;749;Biochemistry, Genetics and Molecular Biology;1;6058;
6059;749;Arts and Humanities;7;6059;
6060;749;Mathematics;1;6060;
6061;749;Agricultural and Biological Sciences;2;6061;
6062;749;Nursing and Health Professions;2;6062;
6063;749;Earth and Planetary Sciences;1;6063;
6064;749;Social Sciences;27;6064;
6065;749;Economics, Econometrics and Finance;9;6065;
6066;750;Business, Management and Accounting;135;6066;
6067;750;Economics, Econometrics and Finance;13;6067;
6068;750;Unspecified;19;6068;
6069;750;Pharmacology, Toxicology and Pharmaceutical Science;1;6069;
6070;750;Engineering;2;6070;
6072;750;Arts and Humanities;2;6072;
6073;750;Agricultural and Biological Sciences;2;6073;
6074;750;Social Sciences;19;6074;
6075;750;Psychology;17;6075;
6076;751;Business, Management and Accounting;184;6076;
6077;751;Physics and Astronomy;1;6077;
6078;751;Psychology;13;6078;
6079;751;Energy;1;6079;
6080;751;Unspecified;18;6080;
6081;751;Engineering;1;6081;
6082;751;Medicine and Dentistry;1;6082;
6083;751;Computer Science;3;6083;
6084;751;Arts and Humanities;1;6084;
6085;751;Social Sciences;12;6085;
6086;751;Economics, Econometrics and Finance;16;6086;
6087;752;Business, Management and Accounting;216;6087;
6088;752;Linguistics;1;6088;
6089;752;Physics and Astronomy;1;6089;
6090;752;Psychology;15;6090;
6091;752;Sports and Recreations;2;6091;
6092;752;Environmental Science;3;6092;
6093;752;Computer Science;6;6093;
6094;752;Unspecified;24;6094;
6095;752;Engineering;12;6095;
6096;752;Medicine and Dentistry;1;6096;
6097;752;Philosophy;1;6097;
6098;752;Arts and Humanities;2;6098;
6099;752;Neuroscience;1;6099;
6100;752;Agricultural and Biological Sciences;1;6100;
6101;752;Earth and Planetary Sciences;1;6101;
6102;752;Social Sciences;23;6102;
6103;752;Economics, Econometrics and Finance;10;6103;
6104;753;Business, Management and Accounting;254;6104;
6105;753;Linguistics;1;6105;
6106;753;Physics and Astronomy;1;6106;
6107;753;Psychology;11;6107;
6108;753;Decision Sciences;1;6108;
6109;753;Computer Science;9;6109;
6110;753;Unspecified;26;6110;
6111;753;Engineering;7;6111;
6112;753;Medicine and Dentistry;1;6112;
6113;753;Arts and Humanities;2;6113;
6114;753;Agricultural and Biological Sciences;1;6114;
6115;753;Social Sciences;25;6115;
6116;753;Economics, Econometrics and Finance;20;6116;
6117;754;Business, Management and Accounting;1;6117;
6118;755;Business, Management and Accounting;2;6118;
6119;755;Psychology;4;6119;
6120;756;Business, Management and Accounting;115;6120;
6121;756;Psychology;59;6121;
6122;756;Environmental Science;1;6122;
6123;756;Philosophy;2;6123;
6124;756;Computer Science;2;6124;
6125;756;Unspecified;17;6125;
6126;756;Engineering;1;6126;
6127;756;Medicine and Dentistry;2;6127;
6128;756;Biochemistry, Genetics and Molecular Biology;1;6128;
6129;756;Arts and Humanities;1;6129;
6130;756;Nursing and Health Professions;2;6130;
6131;756;Social Sciences;18;6131;
6132;756;Economics, Econometrics and Finance;3;6132;
6133;757;Business, Management and Accounting;223;6133;
6134;757;Economics, Econometrics and Finance;25;6134;
6135;757;Unspecified;22;6135;
6136;757;Engineering;1;6136;
6137;757;Medicine and Dentistry;1;6137;
6138;757;Computer Science;2;6138;
6139;757;Arts and Humanities;2;6139;
6140;757;Earth and Planetary Sciences;1;6140;
6141;757;Social Sciences;20;6141;
6142;757;Psychology;8;6142;
6143;758;Business, Management and Accounting;112;6143;
